ID,study,resource,donation,pie
R_7HBvU57YBecUZIA,Study 6,Money,5,10
R_7HBvU57YBecUZIA,Study 6,Chocolate,5,10
R_7HBvU57YBecUZIA,Study 6,Amazon vouchers,5,10
R_7OTNfqCE8TcWVmO,Study 6,Money,2,10
R_7OTNfqCE8TcWVmO,Study 6,Chocolate,5,10
R_7OTNfqCE8TcWVmO,Study 6,Amazon vouchers,2,10
R_6mxbpjxSbPbShF0,Study 6,Money,5,10
R_6mxbpjxSbPbShF0,Study 6,Chocolate,5,10
R_6mxbpjxSbPbShF0,Study 6,Amazon vouchers,5,10
R_1iqesT2JPRglpEj,Study 6,Money,0,10
R_1iqesT2JPRglpEj,Study 6,Chocolate,5,10
R_1iqesT2JPRglpEj,Study 6,Amazon vouchers,0,10
R_31nMh6SmemzhIsu,Study 6,Money,1,10
R_31nMh6SmemzhIsu,Study 6,Chocolate,5,10
R_31nMh6SmemzhIsu,Study 6,Amazon vouchers,1,10
R_1ivSqN341zSDRrZ,Study 6,Money,5,10
R_1ivSqN341zSDRrZ,Study 6,Chocolate,5,10
R_1ivSqN341zSDRrZ,Study 6,Amazon vouchers,5,10
R_30pzt58hlKiWpjz,Study 6,Money,4,10
R_30pzt58hlKiWpjz,Study 6,Chocolate,3,10
R_30pzt58hlKiWpjz,Study 6,Amazon vouchers,4,10
R_5hs9kzf3ZRQU72x,Study 6,Money,4,10
R_5hs9kzf3ZRQU72x,Study 6,Chocolate,5,10
R_5hs9kzf3ZRQU72x,Study 6,Amazon vouchers,4,10
R_6pXXYxLxCKnxMgp,Study 6,Money,5,10
R_6pXXYxLxCKnxMgp,Study 6,Chocolate,5,10
R_6pXXYxLxCKnxMgp,Study 6,Amazon vouchers,5,10
R_61pNQ3QlNFPgxXX,Study 6,Money,2,10
R_61pNQ3QlNFPgxXX,Study 6,Chocolate,2,10
R_61pNQ3QlNFPgxXX,Study 6,Amazon vouchers,2,10
R_7me3eSiPD9uRxzb,Study 6,Money,3,10
R_7me3eSiPD9uRxzb,Study 6,Chocolate,6,10
R_7me3eSiPD9uRxzb,Study 6,Amazon vouchers,4,10
R_6cwQZ3YtOr0R4TT,Study 6,Money,0,10
R_6cwQZ3YtOr0R4TT,Study 6,Chocolate,5,10
R_6cwQZ3YtOr0R4TT,Study 6,Amazon vouchers,3,10
R_1TLcHaIYh6mpP7K,Study 6,Money,4,10
R_1TLcHaIYh6mpP7K,Study 6,Chocolate,4,10
R_1TLcHaIYh6mpP7K,Study 6,Amazon vouchers,4,10
R_6ddlnlEwm7nDuJi,Study 6,Money,3,10
R_6ddlnlEwm7nDuJi,Study 6,Chocolate,4,10
R_6ddlnlEwm7nDuJi,Study 6,Amazon vouchers,3,10
R_7I6mm9ZDeVkvZii,Study 6,Money,5,10
R_7I6mm9ZDeVkvZii,Study 6,Chocolate,5,10
R_7I6mm9ZDeVkvZii,Study 6,Amazon vouchers,5,10
R_3eLbhrMCnYQWVZT,Study 6,Money,5,10
R_3eLbhrMCnYQWVZT,Study 6,Chocolate,5,10
R_3eLbhrMCnYQWVZT,Study 6,Amazon vouchers,5,10
R_3dgnNR8cxX9k2lN,Study 6,Money,4,10
R_3dgnNR8cxX9k2lN,Study 6,Chocolate,4,10
R_3dgnNR8cxX9k2lN,Study 6,Amazon vouchers,4,10
R_7tMaoS04LvrZ9ML,Study 6,Money,1,10
R_7tMaoS04LvrZ9ML,Study 6,Chocolate,3,10
R_7tMaoS04LvrZ9ML,Study 6,Amazon vouchers,1,10
R_1g6dm9bLxRm1cdD,Study 6,Money,7,10
R_1g6dm9bLxRm1cdD,Study 6,Chocolate,5,10
R_1g6dm9bLxRm1cdD,Study 6,Amazon vouchers,7,10
R_1ZBtKYhEel9swVw,Study 6,Money,0,10
R_1ZBtKYhEel9swVw,Study 6,Chocolate,0,10
R_1ZBtKYhEel9swVw,Study 6,Amazon vouchers,0,10
R_1OXm0g3kVnDy0wh,Study 6,Money,5,10
R_1OXm0g3kVnDy0wh,Study 6,Chocolate,6,10
R_1OXm0g3kVnDy0wh,Study 6,Amazon vouchers,5,10
R_7rCfZqbKblnik60,Study 6,Money,6,10
R_7rCfZqbKblnik60,Study 6,Chocolate,8,10
R_7rCfZqbKblnik60,Study 6,Amazon vouchers,7,10
R_7MWMaVumEjL9VTj,Study 6,Money,5,10
R_7MWMaVumEjL9VTj,Study 6,Chocolate,5,10
R_7MWMaVumEjL9VTj,Study 6,Amazon vouchers,5,10
R_6sihstHr8zyXriN,Study 6,Money,5,10
R_6sihstHr8zyXriN,Study 6,Chocolate,10,10
R_6sihstHr8zyXriN,Study 6,Amazon vouchers,5,10
R_7PuX6InQAGwgjHV,Study 6,Money,3,10
R_7PuX6InQAGwgjHV,Study 6,Chocolate,5,10
R_7PuX6InQAGwgjHV,Study 6,Amazon vouchers,4,10
R_1QmmwB7n0py36ug,Study 6,Money,5,10
R_1QmmwB7n0py36ug,Study 6,Chocolate,5,10
R_1QmmwB7n0py36ug,Study 6,Amazon vouchers,5,10
R_3o21RBD797wkAvM,Study 6,Money,4,10
R_3o21RBD797wkAvM,Study 6,Chocolate,5,10
R_3o21RBD797wkAvM,Study 6,Amazon vouchers,5,10
R_114yyPxGmD4Swwa,Study 6,Money,5,10
R_114yyPxGmD4Swwa,Study 6,Chocolate,5,10
R_114yyPxGmD4Swwa,Study 6,Amazon vouchers,5,10
R_1u4dORf9vDAaunT,Study 6,Money,3,10
R_1u4dORf9vDAaunT,Study 6,Chocolate,5,10
R_1u4dORf9vDAaunT,Study 6,Amazon vouchers,4,10
R_1lYVh8GrxYO43Wy,Study 6,Money,5,10
R_1lYVh8GrxYO43Wy,Study 6,Chocolate,5,10
R_1lYVh8GrxYO43Wy,Study 6,Amazon vouchers,5,10
R_7uznlAk5sYMBFFD,Study 6,Money,5,10
R_7uznlAk5sYMBFFD,Study 6,Chocolate,5,10
R_7uznlAk5sYMBFFD,Study 6,Amazon vouchers,5,10
R_7m4sFGNKoNwZaPn,Study 6,Money,5,10
R_7m4sFGNKoNwZaPn,Study 6,Chocolate,5,10
R_7m4sFGNKoNwZaPn,Study 6,Amazon vouchers,5,10
R_1ddcdADRTk6BI3L,Study 6,Money,3,10
R_1ddcdADRTk6BI3L,Study 6,Chocolate,3,10
R_1ddcdADRTk6BI3L,Study 6,Amazon vouchers,3,10
R_5wU8JK9JWMaRwpb,Study 6,Money,5,10
R_5wU8JK9JWMaRwpb,Study 6,Chocolate,5,10
R_5wU8JK9JWMaRwpb,Study 6,Amazon vouchers,5,10
R_3BWScWPPFMkF0mz,Study 6,Money,0,10
R_3BWScWPPFMkF0mz,Study 6,Chocolate,0,10
R_3BWScWPPFMkF0mz,Study 6,Amazon vouchers,0,10
R_53VJHqN0X1iDN3x,Study 6,Money,4,10
R_53VJHqN0X1iDN3x,Study 6,Chocolate,7,10
R_53VJHqN0X1iDN3x,Study 6,Amazon vouchers,5,10
R_5inkqRFDjfuNJi4,Study 6,Money,1,10
R_5inkqRFDjfuNJi4,Study 6,Chocolate,2,10
R_5inkqRFDjfuNJi4,Study 6,Amazon vouchers,1,10
R_6P6uSulX3PgIcka,Study 6,Money,5,10
R_6P6uSulX3PgIcka,Study 6,Chocolate,5,10
R_6P6uSulX3PgIcka,Study 6,Amazon vouchers,5,10
R_3wros9vvANFQ20V,Study 6,Money,10,10
R_3wros9vvANFQ20V,Study 6,Chocolate,10,10
R_3wros9vvANFQ20V,Study 6,Amazon vouchers,10,10
R_3CgsJyec7pIiaPU,Study 6,Money,5,10
R_3CgsJyec7pIiaPU,Study 6,Chocolate,5,10
R_3CgsJyec7pIiaPU,Study 6,Amazon vouchers,5,10
R_347tDMAem2eWoxe,Study 6,Money,5,10
R_347tDMAem2eWoxe,Study 6,Chocolate,5,10
R_347tDMAem2eWoxe,Study 6,Amazon vouchers,5,10
R_5pihyuoGBzYijC1,Study 6,Money,5,10
R_5pihyuoGBzYijC1,Study 6,Chocolate,5,10
R_5pihyuoGBzYijC1,Study 6,Amazon vouchers,5,10
R_3PihEDc2pc1xvBm,Study 6,Money,4,10
R_3PihEDc2pc1xvBm,Study 6,Chocolate,4,10
R_3PihEDc2pc1xvBm,Study 6,Amazon vouchers,4,10
R_3sXw4adao2nylO1,Study 6,Money,5,10
R_3sXw4adao2nylO1,Study 6,Chocolate,5,10
R_3sXw4adao2nylO1,Study 6,Amazon vouchers,5,10
R_3bHH5RZlGevh1st,Study 6,Money,4,10
R_3bHH5RZlGevh1st,Study 6,Chocolate,8,10
R_3bHH5RZlGevh1st,Study 6,Amazon vouchers,5,10
R_7alesXPNPgcfaze,Study 6,Money,4,10
R_7alesXPNPgcfaze,Study 6,Chocolate,5,10
R_7alesXPNPgcfaze,Study 6,Amazon vouchers,4,10
R_7dy3XWT6OrxA7kY,Study 6,Money,1,10
R_7dy3XWT6OrxA7kY,Study 6,Chocolate,4,10
R_7dy3XWT6OrxA7kY,Study 6,Amazon vouchers,5,10
R_7KUFAK2E99PQsL0,Study 6,Money,4,10
R_7KUFAK2E99PQsL0,Study 6,Chocolate,7,10
R_7KUFAK2E99PQsL0,Study 6,Amazon vouchers,4,10
R_3itCt769TudzuIV,Study 6,Money,7,10
R_3itCt769TudzuIV,Study 6,Chocolate,2,10
R_3itCt769TudzuIV,Study 6,Amazon vouchers,5,10
R_7rZRNqrZQaTeYi6,Study 6,Money,3,10
R_7rZRNqrZQaTeYi6,Study 6,Chocolate,8,10
R_7rZRNqrZQaTeYi6,Study 6,Amazon vouchers,3,10
R_1NW1wNCzjFv2JbA,Study 6,Money,5,10
R_1NW1wNCzjFv2JbA,Study 6,Chocolate,4,10
R_1NW1wNCzjFv2JbA,Study 6,Amazon vouchers,5,10
R_5cibXQatY0Di3h7,Study 6,Money,5,10
R_5cibXQatY0Di3h7,Study 6,Chocolate,5,10
R_5cibXQatY0Di3h7,Study 6,Amazon vouchers,5,10
R_5zEj8hhL8q3kCd3,Study 6,Money,5,10
R_5zEj8hhL8q3kCd3,Study 6,Chocolate,5,10
R_5zEj8hhL8q3kCd3,Study 6,Amazon vouchers,5,10
R_7hbZ1OadkPc45Vq,Study 6,Money,0,10
R_7hbZ1OadkPc45Vq,Study 6,Chocolate,5,10
R_7hbZ1OadkPc45Vq,Study 6,Amazon vouchers,0,10
R_5OsusBTTc8vmwyl,Study 6,Money,5,10
R_5OsusBTTc8vmwyl,Study 6,Chocolate,5,10
R_5OsusBTTc8vmwyl,Study 6,Amazon vouchers,5,10
R_1QXKPTIIjf7uHNA,Study 6,Money,0,10
R_1QXKPTIIjf7uHNA,Study 6,Chocolate,5,10
R_1QXKPTIIjf7uHNA,Study 6,Amazon vouchers,0,10
R_7tExhnWAuIL1DMk,Study 6,Money,5,10
R_7tExhnWAuIL1DMk,Study 6,Chocolate,5,10
R_7tExhnWAuIL1DMk,Study 6,Amazon vouchers,5,10
R_1xJgwI0FmwsIbid,Study 6,Money,0,10
R_1xJgwI0FmwsIbid,Study 6,Chocolate,5,10
R_1xJgwI0FmwsIbid,Study 6,Amazon vouchers,0,10
R_1leOq4dmY1Nmwo1,Study 6,Money,5,10
R_1leOq4dmY1Nmwo1,Study 6,Chocolate,5,10
R_1leOq4dmY1Nmwo1,Study 6,Amazon vouchers,5,10
R_7rUxkM88nubMTlu,Study 6,Money,5,10
R_7rUxkM88nubMTlu,Study 6,Chocolate,5,10
R_7rUxkM88nubMTlu,Study 6,Amazon vouchers,0,10
R_5Nkx575emzNs6IM,Study 6,Money,5,10
R_5Nkx575emzNs6IM,Study 6,Chocolate,5,10
R_5Nkx575emzNs6IM,Study 6,Amazon vouchers,5,10
R_7jeoJImGDBMa9xs,Study 6,Money,4,10
R_7jeoJImGDBMa9xs,Study 6,Chocolate,1,10
R_7jeoJImGDBMa9xs,Study 6,Amazon vouchers,5,10
R_5SFNSXj3iNvNxYZ,Study 6,Money,0,10
R_5SFNSXj3iNvNxYZ,Study 6,Chocolate,10,10
R_5SFNSXj3iNvNxYZ,Study 6,Amazon vouchers,10,10
R_6f7HFLPyeC4eMpP,Study 6,Money,5,10
R_6f7HFLPyeC4eMpP,Study 6,Chocolate,5,10
R_6f7HFLPyeC4eMpP,Study 6,Amazon vouchers,5,10
R_7duMnwH502HffbZ,Study 6,Money,5,10
R_7duMnwH502HffbZ,Study 6,Chocolate,5,10
R_7duMnwH502HffbZ,Study 6,Amazon vouchers,5,10
R_10M7AJi4qkWiCvu,Study 6,Money,0,10
R_10M7AJi4qkWiCvu,Study 6,Chocolate,10,10
R_10M7AJi4qkWiCvu,Study 6,Amazon vouchers,10,10
R_71yjkufXgzMIkPD,Study 6,Money,5,10
R_71yjkufXgzMIkPD,Study 6,Chocolate,5,10
R_71yjkufXgzMIkPD,Study 6,Amazon vouchers,5,10
R_7q3iFeOBT72lwxX,Study 6,Money,0,10
R_7q3iFeOBT72lwxX,Study 6,Chocolate,0,10
R_7q3iFeOBT72lwxX,Study 6,Amazon vouchers,0,10
R_6CNTqR6EBVqeHr4,Study 6,Money,4,10
R_6CNTqR6EBVqeHr4,Study 6,Chocolate,4,10
R_6CNTqR6EBVqeHr4,Study 6,Amazon vouchers,4,10
R_5a9x6qZ12QtupIB,Study 6,Money,5,10
R_5a9x6qZ12QtupIB,Study 6,Chocolate,8,10
R_5a9x6qZ12QtupIB,Study 6,Amazon vouchers,5,10
R_62zwNTPiTo7RnYT,Study 6,Money,0,10
R_62zwNTPiTo7RnYT,Study 6,Chocolate,0,10
R_62zwNTPiTo7RnYT,Study 6,Amazon vouchers,0,10
R_6JImK185DTUqwjT,Study 6,Money,5,10
R_6JImK185DTUqwjT,Study 6,Chocolate,4,10
R_6JImK185DTUqwjT,Study 6,Amazon vouchers,5,10
R_7r3u0EEhrwcVe81,Study 6,Money,5,10
R_7r3u0EEhrwcVe81,Study 6,Chocolate,5,10
R_7r3u0EEhrwcVe81,Study 6,Amazon vouchers,5,10
R_6ziJcT1LntW2S5r,Study 6,Money,5,10
R_6ziJcT1LntW2S5r,Study 6,Chocolate,5,10
R_6ziJcT1LntW2S5r,Study 6,Amazon vouchers,5,10
R_6SocMzU2LBvWFUt,Study 6,Money,5,10
R_6SocMzU2LBvWFUt,Study 6,Chocolate,7,10
R_6SocMzU2LBvWFUt,Study 6,Amazon vouchers,5,10
R_163CX22PnDKEDsJ,Study 6,Money,5,10
R_163CX22PnDKEDsJ,Study 6,Chocolate,5,10
R_163CX22PnDKEDsJ,Study 6,Amazon vouchers,5,10
R_6tG67kY43uZe3hx,Study 6,Money,5,10
R_6tG67kY43uZe3hx,Study 6,Chocolate,5,10
R_6tG67kY43uZe3hx,Study 6,Amazon vouchers,5,10
R_6OAIc3F6vy9MY0h,Study 6,Money,4,10
R_6OAIc3F6vy9MY0h,Study 6,Chocolate,5,10
R_6OAIc3F6vy9MY0h,Study 6,Amazon vouchers,3,10
R_6EXQNTrRcmBr13N,Study 6,Money,5,10
R_6EXQNTrRcmBr13N,Study 6,Chocolate,10,10
R_6EXQNTrRcmBr13N,Study 6,Amazon vouchers,3,10
R_6SwcFZDsIraWe83,Study 6,Money,4,10
R_6SwcFZDsIraWe83,Study 6,Chocolate,3,10
R_6SwcFZDsIraWe83,Study 6,Amazon vouchers,5,10
R_5njD6UEjDT3vFrn,Study 6,Money,4,10
R_5njD6UEjDT3vFrn,Study 6,Chocolate,3,10
R_5njD6UEjDT3vFrn,Study 6,Amazon vouchers,2,10
R_31ipSMbgwzJ06VQ,Study 6,Money,5,10
R_31ipSMbgwzJ06VQ,Study 6,Chocolate,5,10
R_31ipSMbgwzJ06VQ,Study 6,Amazon vouchers,5,10
R_5qCzxEosjUmYap4,Study 6,Money,5,10
R_5qCzxEosjUmYap4,Study 6,Chocolate,5,10
R_5qCzxEosjUmYap4,Study 6,Amazon vouchers,5,10
R_3ojqspxMDPZp4yN,Study 6,Money,5,10
R_3ojqspxMDPZp4yN,Study 6,Chocolate,5,10
R_3ojqspxMDPZp4yN,Study 6,Amazon vouchers,5,10
R_39Oh9jClUeg1NW9,Study 6,Money,5,10
R_39Oh9jClUeg1NW9,Study 6,Chocolate,5,10
R_39Oh9jClUeg1NW9,Study 6,Amazon vouchers,5,10
R_7KtUqMkVldqgP6h,Study 6,Money,5,10
R_7KtUqMkVldqgP6h,Study 6,Chocolate,5,10
R_7KtUqMkVldqgP6h,Study 6,Amazon vouchers,5,10
R_1gRQ0boP6Y9fhsE,Study 6,Money,5,10
R_1gRQ0boP6Y9fhsE,Study 6,Chocolate,3,10
R_1gRQ0boP6Y9fhsE,Study 6,Amazon vouchers,4,10
R_6tfRkge1zqCg2jf,Study 6,Money,4,10
R_6tfRkge1zqCg2jf,Study 6,Chocolate,5,10
R_6tfRkge1zqCg2jf,Study 6,Amazon vouchers,4,10
R_64PduegYQRBAzmP,Study 6,Money,5,10
R_64PduegYQRBAzmP,Study 6,Chocolate,5,10
R_64PduegYQRBAzmP,Study 6,Amazon vouchers,5,10
R_7uyuDzn57h3er10,Study 6,Money,5,10
R_7uyuDzn57h3er10,Study 6,Chocolate,5,10
R_7uyuDzn57h3er10,Study 6,Amazon vouchers,5,10
R_7poLxPiRbyZ59sM,Study 6,Money,5,10
R_7poLxPiRbyZ59sM,Study 6,Chocolate,5,10
R_7poLxPiRbyZ59sM,Study 6,Amazon vouchers,5,10
R_538flw06hH9HZv3,Study 6,Money,5,10
R_538flw06hH9HZv3,Study 6,Chocolate,5,10
R_538flw06hH9HZv3,Study 6,Amazon vouchers,5,10
R_6YA7ECmBQ25XySZ,Study 6,Money,3,10
R_6YA7ECmBQ25XySZ,Study 6,Chocolate,5,10
R_6YA7ECmBQ25XySZ,Study 6,Amazon vouchers,5,10
R_7I43rDe6xEllL4U,Study 6,Money,0,10
R_7I43rDe6xEllL4U,Study 6,Chocolate,0,10
R_7I43rDe6xEllL4U,Study 6,Amazon vouchers,0,10
R_18HfaTlR2jLWulY,Study 6,Money,5,10
R_18HfaTlR2jLWulY,Study 6,Chocolate,4,10
R_18HfaTlR2jLWulY,Study 6,Amazon vouchers,5,10
R_1H5xQqRqiiIFwhX,Study 6,Money,5,10
R_1H5xQqRqiiIFwhX,Study 6,Chocolate,5,10
R_1H5xQqRqiiIFwhX,Study 6,Amazon vouchers,5,10
R_6cwRrhoO5Frcy5y,Study 6,Money,3,10
R_6cwRrhoO5Frcy5y,Study 6,Chocolate,5,10
R_6cwRrhoO5Frcy5y,Study 6,Amazon vouchers,5,10
R_7KfiXE3aAQxBu2R,Study 6,Money,4,10
R_7KfiXE3aAQxBu2R,Study 6,Chocolate,5,10
R_7KfiXE3aAQxBu2R,Study 6,Amazon vouchers,4,10
R_5c6mqpZwnYUKFPr,Study 6,Money,0,10
R_5c6mqpZwnYUKFPr,Study 6,Chocolate,5,10
R_5c6mqpZwnYUKFPr,Study 6,Amazon vouchers,0,10
R_73kvDVcjRPxkX9s,Study 6,Money,0,10
R_73kvDVcjRPxkX9s,Study 6,Chocolate,5,10
R_73kvDVcjRPxkX9s,Study 6,Amazon vouchers,0,10
R_6CBy9AN5BjPSYcJ,Study 6,Money,0,10
R_6CBy9AN5BjPSYcJ,Study 6,Chocolate,0,10
R_6CBy9AN5BjPSYcJ,Study 6,Amazon vouchers,0,10
R_1soAyoNJnpd23s8,Study 6,Money,5,10
R_1soAyoNJnpd23s8,Study 6,Chocolate,5,10
R_1soAyoNJnpd23s8,Study 6,Amazon vouchers,5,10
R_7GE83ou78mp2YFy,Study 6,Money,5,10
R_7GE83ou78mp2YFy,Study 6,Chocolate,5,10
R_7GE83ou78mp2YFy,Study 6,Amazon vouchers,5,10
R_6gpvS5Sgt0I7Hoc,Study 6,Money,5,10
R_6gpvS5Sgt0I7Hoc,Study 6,Chocolate,5,10
R_6gpvS5Sgt0I7Hoc,Study 6,Amazon vouchers,5,10
R_5Hv6GvucyXvcuLF,Study 6,Money,0,10
R_5Hv6GvucyXvcuLF,Study 6,Chocolate,5,10
R_5Hv6GvucyXvcuLF,Study 6,Amazon vouchers,10,10
R_5GZBYfAFD9VnWI9,Study 6,Money,5,10
R_5GZBYfAFD9VnWI9,Study 6,Chocolate,5,10
R_5GZBYfAFD9VnWI9,Study 6,Amazon vouchers,5,10
R_6NGtnYntbbMVWaB,Study 6,Money,2,10
R_6NGtnYntbbMVWaB,Study 6,Chocolate,4,10
R_6NGtnYntbbMVWaB,Study 6,Amazon vouchers,2,10
R_6xzuSpfgGvEwDnj,Study 6,Money,5,10
R_6xzuSpfgGvEwDnj,Study 6,Chocolate,5,10
R_6xzuSpfgGvEwDnj,Study 6,Amazon vouchers,5,10
R_7GN9v1LX3o5BRhT,Study 6,Money,5,10
R_7GN9v1LX3o5BRhT,Study 6,Chocolate,5,10
R_7GN9v1LX3o5BRhT,Study 6,Amazon vouchers,5,10
R_7xjxwrlejDbXpPr,Study 6,Money,5,10
R_7xjxwrlejDbXpPr,Study 6,Chocolate,5,10
R_7xjxwrlejDbXpPr,Study 6,Amazon vouchers,5,10
R_6dZnntcPomLZy5b,Study 6,Money,2,10
R_6dZnntcPomLZy5b,Study 6,Chocolate,2,10
R_6dZnntcPomLZy5b,Study 6,Amazon vouchers,2,10
R_5c6G3UFpYWojitr,Study 6,Money,0,10
R_5c6G3UFpYWojitr,Study 6,Chocolate,0,10
R_5c6G3UFpYWojitr,Study 6,Amazon vouchers,0,10
R_1Ttw2Tda9vRZ62R,Study 6,Money,5,10
R_1Ttw2Tda9vRZ62R,Study 6,Chocolate,5,10
R_1Ttw2Tda9vRZ62R,Study 6,Amazon vouchers,5,10
R_6weOd9MeYWrB7Oh,Study 6,Money,5,10
R_6weOd9MeYWrB7Oh,Study 6,Chocolate,6,10
R_6weOd9MeYWrB7Oh,Study 6,Amazon vouchers,5,10
R_6QF8c7X1QOaC02s,Study 6,Money,4,10
R_6QF8c7X1QOaC02s,Study 6,Chocolate,5,10
R_6QF8c7X1QOaC02s,Study 6,Amazon vouchers,5,10
R_6dMGeGQHzVMq8OU,Study 6,Money,5,10
R_6dMGeGQHzVMq8OU,Study 6,Chocolate,8,10
R_6dMGeGQHzVMq8OU,Study 6,Amazon vouchers,5,10
R_7Io8OhnAvznkXez,Study 6,Money,5,10
R_7Io8OhnAvznkXez,Study 6,Chocolate,5,10
R_7Io8OhnAvznkXez,Study 6,Amazon vouchers,5,10
R_7WWTToEcVF8IkkF,Study 6,Money,0,10
R_7WWTToEcVF8IkkF,Study 6,Chocolate,5,10
R_7WWTToEcVF8IkkF,Study 6,Amazon vouchers,0,10
R_1XXFpz4NHDAQG3L,Study 6,Money,3,10
R_1XXFpz4NHDAQG3L,Study 6,Chocolate,4,10
R_1XXFpz4NHDAQG3L,Study 6,Amazon vouchers,3,10
R_7qrmuidqE9ZGqaZ,Study 6,Money,5,10
R_7qrmuidqE9ZGqaZ,Study 6,Chocolate,5,10
R_7qrmuidqE9ZGqaZ,Study 6,Amazon vouchers,5,10
R_1FOEZIEh4qbnYbY,Study 6,Money,3,10
R_1FOEZIEh4qbnYbY,Study 6,Chocolate,5,10
R_1FOEZIEh4qbnYbY,Study 6,Amazon vouchers,3,10
R_7vmtGc9Ze8ROL4t,Study 6,Money,5,10
R_7vmtGc9Ze8ROL4t,Study 6,Chocolate,4,10
R_7vmtGc9Ze8ROL4t,Study 6,Amazon vouchers,3,10
R_6UZuGBsk9wOTZZL,Study 6,Money,0,10
R_6UZuGBsk9wOTZZL,Study 6,Chocolate,0,10
R_6UZuGBsk9wOTZZL,Study 6,Amazon vouchers,0,10
R_6duKOcEAXA81t1D,Study 6,Money,5,10
R_6duKOcEAXA81t1D,Study 6,Chocolate,5,10
R_6duKOcEAXA81t1D,Study 6,Amazon vouchers,0,10
R_7IpmBPEHb56NoRu,Study 6,Money,5,10
R_7IpmBPEHb56NoRu,Study 6,Chocolate,5,10
R_7IpmBPEHb56NoRu,Study 6,Amazon vouchers,5,10
R_6E66TrHxyFAAoG5,Study 6,Money,5,10
R_6E66TrHxyFAAoG5,Study 6,Chocolate,5,10
R_6E66TrHxyFAAoG5,Study 6,Amazon vouchers,5,10
R_1tDzAQ0r7q2yQkB,Study 6,Money,5,10
R_1tDzAQ0r7q2yQkB,Study 6,Chocolate,5,10
R_1tDzAQ0r7q2yQkB,Study 6,Amazon vouchers,5,10
R_6KOXmljDRVEDuBj,Study 6,Money,5,10
R_6KOXmljDRVEDuBj,Study 6,Chocolate,8,10
R_6KOXmljDRVEDuBj,Study 6,Amazon vouchers,5,10
R_3WTFkYDSSYL17wx,Study 6,Money,5,10
R_3WTFkYDSSYL17wx,Study 6,Chocolate,5,10
R_3WTFkYDSSYL17wx,Study 6,Amazon vouchers,5,10
R_7OPlg87MvYLfBp7,Study 6,Money,5,10
R_7OPlg87MvYLfBp7,Study 6,Chocolate,6,10
R_7OPlg87MvYLfBp7,Study 6,Amazon vouchers,5,10
R_7CdySmmJvOTGbjM,Study 6,Money,5,10
R_7CdySmmJvOTGbjM,Study 6,Chocolate,5,10
R_7CdySmmJvOTGbjM,Study 6,Amazon vouchers,5,10
R_6FKeba3qkdKWeGh,Study 6,Money,5,10
R_6FKeba3qkdKWeGh,Study 6,Chocolate,7,10
R_6FKeba3qkdKWeGh,Study 6,Amazon vouchers,4,10
R_1qy3FHEqlP2OIIl,Study 6,Money,5,10
R_1qy3FHEqlP2OIIl,Study 6,Chocolate,7,10
R_1qy3FHEqlP2OIIl,Study 6,Amazon vouchers,5,10
R_7EfLSwPOIYw4YPq,Study 6,Money,10,10
R_7EfLSwPOIYw4YPq,Study 6,Chocolate,10,10
R_7EfLSwPOIYw4YPq,Study 6,Amazon vouchers,10,10
R_3KqhsEIknilgFLj,Study 6,Money,5,10
R_3KqhsEIknilgFLj,Study 6,Chocolate,5,10
R_3KqhsEIknilgFLj,Study 6,Amazon vouchers,5,10
R_7OpSWatbT1DeixH,Study 6,Money,5,10
R_7OpSWatbT1DeixH,Study 6,Chocolate,5,10
R_7OpSWatbT1DeixH,Study 6,Amazon vouchers,5,10
R_7d0wFm6ZxNDvXiO,Study 6,Money,5,10
R_7d0wFm6ZxNDvXiO,Study 6,Chocolate,5,10
R_7d0wFm6ZxNDvXiO,Study 6,Amazon vouchers,5,10
R_1DvhRsJKzAoGZKQ,Study 6,Money,3,10
R_1DvhRsJKzAoGZKQ,Study 6,Chocolate,8,10
R_1DvhRsJKzAoGZKQ,Study 6,Amazon vouchers,3,10
R_1PcaIU4F7qCTHJ6,Study 6,Money,4,10
R_1PcaIU4F7qCTHJ6,Study 6,Chocolate,5,10
R_1PcaIU4F7qCTHJ6,Study 6,Amazon vouchers,2,10
R_60S5bu5r0MRoAZH,Study 6,Money,5,10
R_60S5bu5r0MRoAZH,Study 6,Chocolate,5,10
R_60S5bu5r0MRoAZH,Study 6,Amazon vouchers,5,10
R_6wnvom0pSLzlOzb,Study 6,Money,5,10
R_6wnvom0pSLzlOzb,Study 6,Chocolate,5,10
R_6wnvom0pSLzlOzb,Study 6,Amazon vouchers,5,10
R_5CfFiXSx4w3CwGR,Study 6,Money,5,10
R_5CfFiXSx4w3CwGR,Study 6,Chocolate,5,10
R_5CfFiXSx4w3CwGR,Study 6,Amazon vouchers,5,10
R_7Gfw3qefaSCFdUZ,Study 6,Money,0,10
R_7Gfw3qefaSCFdUZ,Study 6,Chocolate,5,10
R_7Gfw3qefaSCFdUZ,Study 6,Amazon vouchers,0,10
R_33wMISmOB766w4v,Study 6,Money,2,10
R_33wMISmOB766w4v,Study 6,Chocolate,2,10
R_33wMISmOB766w4v,Study 6,Amazon vouchers,2,10
R_6r7f24Aq6EYkTaK,Study 6,Money,4,10
R_6r7f24Aq6EYkTaK,Study 6,Chocolate,10,10
R_6r7f24Aq6EYkTaK,Study 6,Amazon vouchers,5,10
