ID,period,resource,score,donation,ID_ses,payoff,timestamp,session,session_comment,cqtrials,age,gender,bidtissue,regrettissue,socnorm,desirability,dmu,fung,perish,bid,buy
t2o0gt6y,5,Money,86,0,473,0,2023-03-27T08:00:23Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Male,0.2,no,3,3,4,2,1,NA,NA
czo7qx8t,5,Money,43,0,103,0,2023-03-27T08:00:23Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Female,0.2,no,7,7,4,7,7,NA,NA
4tsal1f7,5,Money,28,0,816,-0.6,2023-03-27T08:00:24Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,24,Female,0.7,no,4,7,7,7,1,NA,NA
hxzwuwnw,5,Money,4,5,110,0,2023-03-27T08:00:26Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,39,Female,0.3,no,4,5,5,7,1,NA,NA
encddgz3,5,Money,35,2,402,0,2023-03-27T08:00:26Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,21,Female,0.4,no,5,7,7,7,5,NA,NA
3b4ll1ez,5,Money,108,1,615,0,2023-03-27T08:00:27Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Female,0.3,no,4,7,5,7,3,NA,NA
9gj2t7vi,5,Money,79,0,579,0,2023-03-27T08:00:28Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,18,Male,0.2,no,4,7,4,7,2,NA,NA
bf3e9e4l,5,Money,0,0,238,0,2023-03-27T08:00:40Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,36,Female,0.1,no,6,6,5,5,4,NA,NA
6o75o86u,5,Time,87,0,609,9,2023-03-27T10:00:58Z,qwt60r6b,NA,2,26,Female,0.1,no,5,5,4,7,1,0,FALSE
ebwqhbw6,5,Time,86,10,238,2,2023-03-27T10:00:59Z,qwt60r6b,NA,1,24,Female,0.2,no,4,1,4,6,1,0,FALSE
qvpzts87,5,Time,35,0,615,3,2023-03-27T10:00:59Z,qwt60r6b,NA,3,18,Male,0.3,no,1,1,4,7,1,0,FALSE
f8alzega,5,Time,21,6,402,5.4,2023-03-27T10:01:00Z,qwt60r6b,NA,1,20,Female,0.6,no,3,3,5,7,1,0.4,FALSE
5x8f8n24,5,Time,82,0,259,1.4,2023-03-27T10:01:00Z,qwt60r6b,NA,1,21,Male,0.7,no,4,7,7,7,1,0.7,FALSE
z76naopl,5,Time,58,0,103,1,2023-03-27T10:01:00Z,qwt60r6b,NA,2,18,Male,0.2,no,3,6,7,7,7,1.4,TRUE
8kefqxr0,5,Time,60,7,680,7,2023-03-27T10:01:01Z,qwt60r6b,NA,1,25,Male,0.2,no,3,5,7,7,3,0.1,FALSE
uj7zbk3l,5,Time,35,6,157,0,2023-03-27T10:01:01Z,qwt60r6b,NA,2,19,Female,0.3,no,6,6,6,4,6,0.5,FALSE
9523qbin,5,Time,54,5,300,5,2023-03-27T10:01:01Z,qwt60r6b,NA,2,18,Female,0.1,no,2,4,5,7,7,0.5,FALSE
524jz5sc,5,Time,63,0,904,4,2023-03-27T10:01:01Z,qwt60r6b,NA,1,19,Female,0.5,no,7,2,2,4,3,0.1,FALSE
255rrwfy,5,Time,36,6,451,8,2023-03-27T10:01:01Z,qwt60r6b,NA,3,21,Female,0.1,no,4,5,6,7,1,0.5,FALSE
lcqfsp8b,5,Time,37,4,777,5.4,2023-03-27T10:01:02Z,qwt60r6b,NA,1,18,Female,0.9,yes,4,4,5,5,2,0.6,FALSE
z1o3j47u,5,Time,70,10,752,9,2023-03-27T10:01:02Z,qwt60r6b,NA,3,21,Female,0.1,no,5,1,3,5,3,0,FALSE
xxns55ag,5,Time,33,2,473,8,2023-03-27T10:01:02Z,qwt60r6b,NA,1,18,Female,0.1,no,4,7,6,7,7,0.6,FALSE
tbxw2pwa,5,Time,32,3,536,10,2023-03-27T10:01:04Z,qwt60r6b,NA,1,17,Male,0.2,no,1,1,4,7,1,0,FALSE
mwzdprx4,5,Time,38,5,319,5,2023-03-27T10:01:06Z,qwt60r6b,NA,1,18,Male,0.1,no,2,3,5,7,1,0.1,FALSE
o1bqfpam,5,Time,57,3,131,3.4,2023-03-27T10:01:06Z,qwt60r6b,NA,1,21,Female,1,no,7,1,4,6,1,0,FALSE
56gwqmur,5,Time,49,5,672,1,2023-03-27T10:01:07Z,qwt60r6b,NA,1,18,Female,0.5,no,4,4,5,6,7,0.4,FALSE
tyktmazp,5,Money,14,0,397,-0.6,2023-03-27T11:59:55Z,1kvadbae,NA,3,21,Female,1.5,no,5,7,7,7,1,NA,NA
k2iz90kq,5,Money,60,3,609,0,2023-03-27T12:00:03Z,1kvadbae,NA,1,21,Male,0.1,no,6,7,5,7,6,NA,NA
3u67fggz,5,Money,68,0,473,0,2023-03-27T12:00:05Z,1kvadbae,NA,1,20,Female,0.1,no,1,7,4,7,1,NA,NA
w0s1qtki,5,Money,42,4,536,0,2023-03-27T12:00:06Z,1kvadbae,NA,1,20,Female,0.1,no,4,7,4,7,1,NA,NA
gvxsbjys,5,Money,33,0,777,0,2023-03-27T12:00:07Z,1kvadbae,NA,1,19,Female,0.2,no,2,7,4,7,4,NA,NA
uv79x5bo,5,Money,36,3,672,-0.6,2023-03-27T12:00:08Z,1kvadbae,NA,1,20,Female,0.6,no,6,7,6,7,1,NA,NA
tdaj0o19,5,Money,53,5,680,-0.6,2023-03-27T12:00:08Z,1kvadbae,NA,1,19,Female,0.8,no,4,6,5,7,7,NA,NA
9sh7n0lw,5,Money,33,0,281,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,23,Male,0.5,no,5,7,6,7,1,NA,NA
5mu23zo1,5,Money,62,0,748,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,22,Male,0.05,no,4,7,7,7,5,NA,NA
42wd49th,5,Money,60,0,131,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,22,Female,0,no,4,7,6,7,1,NA,NA
0rnetymb,5,Money,21,4,752,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,21,Female,0.2,no,6,5,4,7,1,NA,NA
a7ggp4zq,5,Money,66,5,300,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,20,Female,0.2,no,2,7,4,7,6,NA,NA
zyc1d93h,5,Money,58,1,103,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,20,Female,0.5,no,5,7,5,7,1,NA,NA
07jvbj8j,5,Money,64,0,825,0,2023-03-27T12:00:11Z,1kvadbae,NA,1,20,Female,0,no,5,7,5,7,1,NA,NA
cnx0pl5y,5,Money,47,0,157,0,2023-03-27T12:00:15Z,1kvadbae,NA,2,21,Female,0.2,no,3,7,7,6,7,NA,NA
77pxfwtx,5,Money,63,0,904,0,2023-03-27T12:00:16Z,1kvadbae,NA,2,22,Female,0,no,5,7,4,6,6,NA,NA
q77cra6l,5,Food,101,2,904,0,2023-03-27T14:02:36Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.1,no,5,5,5,4,1,0.5,FALSE
rjtqos88,5,Food,61,5,752,0,2023-03-27T14:02:43Z,jtfig3oe,subject number 672 did not really speak French!,1,23,Female,0,no,6,4,4,5,3,0.5,FALSE
jxyumamq,5,Food,176,0,777,0,2023-03-27T14:02:43Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0.1,no,3,5,4,3,3,0.2,FALSE
m9jx7577,5,Food,57,5,319,-0.6,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,22,Male,1,no,6,2,1,1,2,0.2,FALSE
uzojfp60,5,Food,32,1,103,-2.5,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,20,Female,0.8,no,6,6,6,4,1,2,TRUE
0ouw5fp4,5,Food,28,6,748,0,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0,no,7,5,5,1,7,1,FALSE
5agqi38e,5,Food,52,2,609,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,1,20,Female,0.1,no,1,4,3,5,7,0.9,FALSE
jti3ay2d,5,Food,14,4,110,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,1,20,Male,0.5,no,7,5,5,4,3,0.4,FALSE
bd389r1m,5,Food,64,5,402,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,2,31,Female,0.1,no,5,4,2,1,7,0.5,FALSE
2m2xy01m,5,Food,58,3,238,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,18,Female,0.1,no,7,5,1,1,6,0.6,FALSE
k5u4elx1,5,Food,42,4,157,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.45,no,2,6,5,1,6,1,FALSE
ci2fiwj4,5,Food,68,3,634,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,19,Female,0.3,no,7,7,3,3,5,0.7,FALSE
fdrqp17d,5,Food,68,5,473,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,22,Female,0.3,no,6,3,1,1,7,0.2,FALSE
tsy7pya3,5,Food,85,3,131,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,2,20,Female,0.1,no,5,7,4,2,7,1.5,TRUE
3ob35yp1,5,Food,30,2,536,0,2023-03-27T14:02:47Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.05,no,4,2,5,5,1,0.2,FALSE
wk8j3j8a,5,Food,62,7,281,0,2023-03-27T14:02:47Z,jtfig3oe,subject number 672 did not really speak French!,3,20,Male,0.1,no,5,6,5,4,5,0.7,FALSE
h0dkciwq,5,Food,26,0,300,0,2023-03-27T14:02:48Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0.1,no,5,1,4,4,4,1.19,FALSE
s41hwoal,5,Food,101,2,680,0,2023-03-27T14:02:48Z,jtfig3oe,subject number 672 did not really speak French!,1,18,Male,0.2,no,7,1,1,1,5,0.6,FALSE
7ob8hyqd,5,Food,44,0,451,0,2023-03-27T14:02:49Z,jtfig3oe,subject number 672 did not really speak French!,1,19,Female,0.5,no,4,4,5,4,5,0.6,FALSE
wd6p6hat,5,Food,25,5,259,0,2023-03-27T14:02:50Z,jtfig3oe,subject number 672 did not really speak French!,1,23,Female,0.4,no,6,5,2,1,5,0.5,FALSE
l3momwsw,5,Food,29,5,397,0,2023-03-27T14:02:52Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0,no,5,5,2,3,6,0.4,FALSE
2ut3u9rq,5,Food,40,0,672,0,2023-03-27T14:03:15Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Female,0.3,no,6,7,7,1,1,1.7,TRUE
t13psiaz,5,Pen,76,5,609,10,2023-03-28T07:59:42Z,z966e3ve,NA,1,25,Female,0.1,no,4,2,1,2,5,0,FALSE
1dxwwwrc,5,Pen,30,5,579,0,2023-03-28T07:59:43Z,z966e3ve,NA,1,20,Female,0.5,no,1,1,2,2,4,0,FALSE
m7ek7rep,5,Pen,171,5,103,8,2023-03-28T07:59:43Z,z966e3ve,NA,1,32,Female,0,no,1,1,4,1,7,0,FALSE
shpx2uuh,5,Pen,81,2,300,3,2023-03-28T07:59:44Z,z966e3ve,NA,1,19,Male,0.05,no,3,3,1,5,4,0.3,FALSE
ctp1wu6a,5,Pen,12,0,110,5,2023-03-28T07:59:45Z,z966e3ve,NA,1,23,Male,0.3,no,7,1,1,2,1,0,FALSE
qv7ncrz5,5,Pen,42,0,816,10,2023-03-28T07:59:45Z,z966e3ve,NA,3,22,Female,0.15,no,7,4,4,2,4,0.2,FALSE
acgd3coe,5,Pen,65,2,397,0,2023-03-28T07:59:45Z,z966e3ve,NA,2,20,Female,0,no,1,1,1,2,1,0,FALSE
mpj7l40k,5,Pen,48,0,634,0,2023-03-28T07:59:45Z,z966e3ve,NA,2,20,Female,0,no,1,5,4,7,4,0.2,FALSE
z3gjkujc,5,Pen,44,10,451,5,2023-03-28T07:59:45Z,z966e3ve,NA,1,19,Male,0.1,no,4,2,2,3,2,0,FALSE
x2v654u7,5,Pen,47,5,145,5.5,2023-03-28T07:59:46Z,z966e3ve,NA,1,20,Female,0.5,no,2,5,5,6,4,1,FALSE
yr5zlab9,5,Pen,103,0,157,10,2023-03-28T07:59:47Z,z966e3ve,NA,2,24,Female,0.4,no,2,1,1,1,2,0.1,FALSE
7hcgizzf,5,Pen,106,0,259,10,2023-03-28T07:59:47Z,z966e3ve,NA,1,21,Female,0.2,no,7,4,1,5,1,0.1,FALSE
04rz8abq,5,Pen,30,7,238,5,2023-03-28T07:59:47Z,z966e3ve,NA,1,19,Male,0,no,1,1,1,1,6,0,FALSE
2gmhvgvy,5,Pen,41,5,341,5,2023-03-28T07:59:47Z,z966e3ve,NA,3,19,Female,0,no,5,3,2,1,5,0,FALSE
11nb7rps,5,Pen,39,6,615,5.5,2023-03-28T07:59:48Z,z966e3ve,NA,1,18,Female,0.5,yes,4,2,1,6,2,0.2,FALSE
0yp7wl9q,5,Pen,55,5,319,-0.6,2023-03-28T07:59:48Z,z966e3ve,NA,2,22,Male,0.7,no,6,6,4,4,2,1.2,FALSE
2925mnju,5,Pen,59,4,281,5.4,2023-03-28T07:59:49Z,z966e3ve,NA,1,22,Male,0.7,no,1,4,5,5,2,0,FALSE
pvtq4obp,5,Pen,72,5,217,3,2023-03-28T07:59:49Z,z966e3ve,NA,3,22,Female,0.2,no,4,5,4,3,1,0.2,FALSE
tfncumft,5,Pen,98,5,131,2,2023-03-28T07:59:49Z,z966e3ve,NA,1,20,Male,0.5,no,6,4,1,6,2,0.2,FALSE
6wznhq7a,5,Pen,39,9,825,4,2023-03-28T07:59:50Z,z966e3ve,NA,2,23,Male,0.3,no,1,1,1,1,1,0,FALSE
tqjdr4ka,5,Money,105,0,523,0,2023-03-28T10:00:24Z,ukc8h7c8,NA,1,20,Male,0.1,no,1,7,4,7,1,NA,NA
phw2n9c4,5,Money,76,0,904,0,2023-03-28T10:00:24Z,ukc8h7c8,NA,1,18,Male,0,no,3,7,6,7,1,NA,NA
pfmz8zsq,5,Money,91,0,341,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,1,21,Male,0,no,2,7,4,7,6,NA,NA
977vdlvz,5,Money,47,0,131,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,1,19,Female,0.1,no,2,7,4,7,7,NA,NA
rrcr2lwe,5,Money,66,0,382,0,2023-03-28T10:00:31Z,ukc8h7c8,NA,3,19,Male,0,no,2,7,4,3,1,NA,NA
rr36mrxd,5,Money,52,2,259,0,2023-03-28T10:00:32Z,ukc8h7c8,NA,2,22,Male,0.1,no,3,7,4,7,2,NA,NA
vm4rys0v,5,Money,57,0,238,0,2023-03-28T10:00:33Z,ukc8h7c8,NA,2,25,Male,0.2,no,5,6,6,7,3,NA,NA
aw3rs1qk,5,Money,55,5,110,0,2023-03-28T10:00:33Z,ukc8h7c8,NA,1,18,Female,0,no,7,6,4,7,2,NA,NA
7xd8fhh7,5,Money,64,0,397,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,1,19,Female,0,no,1,7,7,1,1,NA,NA
61ydz158,5,Money,63,0,300,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,2,21,Female,0.3,no,6,7,4,7,1,NA,NA
74ad9nz9,5,Money,51,2,319,0,2023-03-28T10:00:34Z,ukc8h7c8,NA,1,19,Male,0.2,no,1,7,7,7,1,NA,NA
g7emupg5,5,Money,43,3,672,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,19,Female,0,no,3,7,5,7,1,NA,NA
s5wc1l3b,5,Money,63,2,961,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,2,23,Other,0,no,1,7,7,7,7,NA,NA
ksoaofp3,5,Money,74,0,473,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,21,Female,0,no,1,7,5,7,2,NA,NA
zyh88wzi,5,Money,66,6,609,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,1,19,Male,0.1,no,5,6,4,7,3,NA,NA
vvi1p9ye,5,Money,9,0,451,0,2023-03-28T10:00:35Z,ukc8h7c8,NA,2,22,Male,0,no,6,6,7,7,7,NA,NA
7yi2rv1p,5,Money,42,0,634,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,20,Male,0.1,no,2,7,7,7,1,NA,NA
r06ctuwp,5,Money,51,0,615,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,28,Female,0.1,no,6,7,6,7,1,NA,NA
ed6f5uok,5,Money,62,2,752,0,2023-03-28T10:00:36Z,ukc8h7c8,NA,1,27,Male,0.1,no,2,7,6,7,5,NA,NA
0jsc149c,5,Money,55,1,816,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,19,Female,0.2,no,6,7,5,7,5,NA,NA
o826fno0,5,Money,50,5,103,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,21,Female,0,no,7,7,7,7,1,NA,NA
pz1jh8nf,5,Money,28,3,145,0,2023-03-28T10:00:37Z,ukc8h7c8,NA,1,21,Female,0,no,7,7,4,7,1,NA,NA
6w4u2ck2,5,Money,34,3,281,0,2023-03-28T10:00:38Z,ukc8h7c8,NA,3,24,Female,0.1,no,4,3,5,4,3,NA,NA
0wnrm4hb,5,Money,37,1,913,0,2023-03-28T10:00:39Z,ukc8h7c8,NA,1,19,Female,0.1,no,7,7,5,6,3,NA,NA
cenmmxqd,5,Money,55,0,157,0,2023-03-28T10:00:40Z,ukc8h7c8,NA,3,18,Female,0,no,1,7,4,7,7,NA,NA
zk2ot6ow,5,Money,28,0,536,0,2023-03-28T10:00:41Z,ukc8h7c8,NA,1,21,Female,0,no,1,7,4,7,1,NA,NA
fv75g5w7,5,Money,65,0,217,-0.6,2023-03-28T10:00:45Z,ukc8h7c8,NA,1,19,Male,0.6,yes,3,7,7,7,7,NA,NA
x0wpujz3,5,Money,34,2,825,0,2023-03-28T10:01:17Z,ukc8h7c8,NA,1,22,Male,0.1,no,3,7,7,7,1,NA,NA
